run_id,instance_id,solver_mode,solver_version,seed,config_id,repetition,stock_length,kerf,number_of_piece_types,total_demand,requested_length,length_distribution,demand_distribution,run_status,master_status,pricing_status,integer_master_status,termination_reason,schema_version,size_class,objective_value,number_of_stock_bars,lp_objective_value,restricted_integer_gap,total_waste,trim_loss,kerf_loss,overproduction_length,plan_feasible,number_of_cg_iterations,number_of_generated_columns,number_of_columns_added,initial_column_count,final_column_count,duplicate_column_count,final_reduced_cost,total_runtime_seconds,master_problem_runtime,pricing_runtime,integer_master_runtime,column_management_runtime,verification_runtime,unattributed_runtime,peak_memory_bytes,exact_pricing_calls,error_message,model_id,neural_inference_runtime,feature_preparation_runtime,number_of_candidates,number_of_selected_columns,exact_fallback_calls,speedup_vs_classical,objective_difference_vs_classical,code_commit,python_version,dependency_versions,hardware_id
9c064727aaf57cdf42acf172ea349147d5d4b24c07fc6b81c4e263faf96a8d67,3eb804881591494848f167ba7b26a2b9267a3ba54e1727e6932ff3b14cd58e50,classical,classical-cg-v1,101,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,2,15,960.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,12.0,12,12.0,0.0,240.0,240.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.01837945799343288,0.007181499997386709,0.006057833001250401,0.0044405420194379985,7.750000804662704e-05,0.0005727089883293957,4.937397898174822e-05,14925,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
a093916e4073bcfb74677647eff78038ab64c4220a16987f0dca401017642491,d71a500910a2039d84f38704af75d2036160060c50841a11b3d98be280d6f7fd,classical,classical-cg-v1,303,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,6,44,1719.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,20.0,20,19.0,1.0,281.0,151.0,0.0,130.0,True,6,6,5,6,11,1,0.0,0.2252370000060182,0.041512918047374114,0.14571233198512346,0.03491895899060182,0.0001672519720159471,0.0026837089972104877,0.000241830013692379,23890,6,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
ab897f865b2b0b01694d905203e048147058269e12da414ffd4cb705a2df0907,a0828ac52b3d58f01bfdadbd2eee43a27a4dc2fb83b298eb885be71d25ab31a2,classical,classical-cg-v1,203,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,4,20,1249.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,15.0,15,15.0,0.0,251.0,176.0,0.0,75.0,True,4,4,3,4,7,1,0.0,0.1547482919995673,0.029983999964315444,0.0883777090057265,0.03461912501370534,8.716693264432251e-05,0.0015284580003935844,0.0001518330827821046,19457,4,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
cfd0a4b508eba89e9a841af9b4e1840b39c8329065e68e581102590248c6eb9a,5d7cde942f6f9a9811561fb1c16bb97f0f197f7fd567dcb7f41c33103c0406a0,classical,classical-cg-v1,401,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,8,30,1717.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,23.0,23,22.5,0.5,583.0,428.0,0.0,155.0,True,3,3,2,8,10,1,0.0,0.1340245000028517,0.027628291951259598,0.09602020899183117,0.007012458983808756,0.0002182090247515589,0.0028573340096045285,0.00028799704159609973,21386,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
d46d1115f065b4c259fa39dde0197f0891524436e2ab37d3c5fa61f50197e049,e89f36850422c2316a18c0e5c220f81c1d6ab1fbeb7c500622d6d755ac5409b2,classical,classical-cg-v1,102,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,2,9,432.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,5.0,5,5.0,0.0,68.0,68.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.018000790994847193,0.0071768749912735075,0.006419457989977673,0.0037680840177927166,6.87920255586505e-05,0.0005186250200495124,4.8956950195133686e-05,14164,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
db799ef67bd32c2c2c6831fcd5892acfe3148b4747b0184fae7c5230ae742bf7,d98437a9e4d1ee8f330f95435351e503b39e6dc899a005394a24ce46ef0bfc7d,classical,classical-cg-v1,202,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,4,19,1033.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,13.0,13,13.0,0.0,267.0,267.0,0.0,0.0,True,3,3,2,4,6,1,0.0,0.10715658398112282,0.020944542018696666,0.04692704099579714,0.03772054199362174,0.00011158300912939012,0.0013475000159814954,0.00010537594789639115,17840,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
dcf3ebadde991280c3ffe7d7f54ebe1d262ac8a5b8eacfbb9cccce5735e5fcb3,d71a500910a2039d84f38704af75d2036160060c50841a11b3d98be280d6f7fd,classical,classical-cg-v1,303,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,6,44,1719.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,20.0,20,19.0,1.0,281.0,151.0,0.0,130.0,True,6,6,5,6,11,1,0.0,0.21802787500200793,0.04291937596281059,0.13994691596599296,0.03202945800148882,0.0001742909662425518,0.0027152500115334988,0.00024258409393951297,24153,6,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
ec9ac74f22b2ac940d2f9e50a818f6c20f01c76e157e84c22fadaac646baa93e,b7dc915107b5020410fb5597772f3b4a18c1dc4ded8e114a35d3dc5e895e96cc,classical,classical-cg-v1,403,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,8,48,2254.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,24.0,24,23.888888888888893,0.11111111111110716,146.0,132.0,0.0,14.0,True,12,12,11,8,19,1,0.0,0.43449949999921955,0.11230354299186729,0.3010072910110466,0.014806457998929545,0.00031595799373462796,0.005208334012422711,0.0008579159912187606,42135,12,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
ed4cdcec7127956e185260a7ff14f2ca6b7ac40597a23a1d87a86ac3e430be93,2db8f04b0672b4e39578ab96c31e1989f5e93a806b484a143f83761c7a1f4c50,classical,classical-cg-v1,301,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,6,28,1745.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,23.0,23,23.0,0.0,555.0,555.0,0.0,0.0,True,1,1,0,6,6,1,0.0,0.062277167016873136,0.010247291997075081,0.043750083015765995,0.0060725840157829225,0.00025829102378338575,0.0017752499843481928,0.00017366698011755943,73770,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
efa5717213e0a734ae71abd5115b3abfb40158ab283268ac486a4de472b3bf76,2e8d6ecbaa342a376ff4bf4c2261c4dc9641091f94c4aebbb8364b9e2584f6af,classical,classical-cg-v1,103,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,2,12,506.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,7.0,7,7.0,0.0,194.0,194.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.018759166996460408,0.007764334004605189,0.006291041994700208,0.004032332974020392,6.962503539398313e-05,0.000532083009602502,6.974997813813388e-05,15177,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
f4c183e75d556232025d28277b9e0fe2bfa8eadbdf13a1c1eecc9ba0c912c537,35714b99e7af814094a2bd53d0a82a4c33fb1c3bcdedddf861740c744140d125,classical,classical-cg-v1,302,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,6,35,2303.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,30.0,30,29.5,0.5,697.0,663.0,0.0,34.0,True,2,2,1,6,7,1,0.0,0.11084433400537819,0.01628420897759497,0.04636133401072584,0.04588341698399745,0.00017416701302863657,0.0019248749886173755,0.00021633203141391277,19682,2,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
